height,shoulder,chest,waist,hip,body_type,size
166.568709358959,42.58755902982732,95.41201071354608,76.46510427337319,96.56684310686593,average,M
158.1642683205546,39.77003751236909,85.97218869677044,67.91283699816188,89.087624721885,average,S
175.99896633711006,41.98718376951325,98.33605092962928,98.04910771102378,104.82893499512633,curvy,M
166.756045524326,38.878499471225496,92.93912277638191,67.03907229376208,82.96080045237285,slim,S
185.44474838707794,44.30428208706716,107.74064388585668,99.01991994842871,115.35402848346041,curvy,L
177.49105676964325,44.406810453734536,103.62576583005114,91.21150047154354,111.38332324118457,curvy,M
181.36242317119263,41.99434919710934,88.81311302613453,71.71248026704797,85.57496031819596,slim,S
158.75048262167144,40.969541035732064,87.2275010691221,64.57201939597627,84.18388126111074,average,S
183.26471668319047,49.8434874164039,111.70277241202145,89.11355491253478,108.92379962610745,athletic,L
186.78305509822894,44.821294899697726,107.56314123220344,86.16421650230893,101.62739195606684,average,L
164.5227651704067,40.03256102206765,94.8166258415342,84.68111307570261,105.30044496161374,curvy,S
161.37384878434452,37.906579209823384,82.58548170432039,55.53290479566735,70.08966797916517,slim,XS
169.23467938648454,38.6847514610217,87.17926382644583,66.60970990543964,79.39336205678744,slim,S
167.9979510426893,44.02420875867333,89.8390932473652,75.5419557783898,93.00459539888752,average,S
161.95263314924503,40.02674282931888,96.30751530845092,86.71184850581604,102.29566908032476,curvy,M
173.24518316374554,41.521685377329696,89.28954446470422,71.28233019840172,83.32440438942976,slim,S
170.60232921489091,42.21727889682017,94.44274925077241,79.00748495715904,96.44890584248145,average,S
154.18346074385454,35.5412049853306,80.27380776146818,62.62332530402957,73.05595480123824,slim,XS
174.58441296561978,46.41934727946491,104.11030632423632,88.5358367452019,105.68502817090811,athletic,M
162.08280021344422,42.5903792031795,92.49028927278752,79.35269140691813,98.33926575285493,athletic,S
150.85092630390477,37.47536053891805,89.80612656065688,80.41322761323211,93.79419332681618,curvy,S
161.53066262752338,43.56802928569199,89.22537163213194,85.33623484693702,87.99754266341479,athletic,S
175.99093325829142,42.46191646380036,102.1125184921544,91.90598968850686,106.79534926857428,curvy,M
162.981865574724,38.148536683332786,98.83974605098858,81.94377019082516,100.61890688017763,curvy,M
163.99395318750416,37.905699305928636,97.46851208149491,84.64595982448576,97.61107710969878,curvy,M
162.43093909488405,39.732655950852894,85.36018567567847,70.00910074637096,87.85233621949038,average,S
169.50520447216803,39.93662086678469,83.02189126909681,64.20842310347378,82.83825566116016,slim,XS
186.84684964605623,44.98139710108988,103.19191758108364,88.2297162005038,101.83653799488313,average,M
158.30182967828992,39.870934943995664,83.7739687173595,72.59951214946628,86.80676580256463,average,XS
163.05854046492504,44.13566599857302,98.86249503297756,89.17538865850024,95.53256620626266,athletic,M
171.93278061849387,45.9717852955141,105.0282181681388,81.69590859171656,99.29387430366255,athletic,L
161.2789623459644,42.87429592225969,97.77522363614112,82.61711832198152,93.53689026072705,athletic,M
165.7396766143558,41.549780621802846,95.81061070209462,75.26274608808934,94.61655769718107,average,M
164.36741388539636,40.343762984852056,86.37408767900891,64.18732399011944,82.3452279014895,slim,S
175.25211712690947,48.376496111115145,99.87505181687634,82.89302451279164,95.52853140032718,athletic,M
173.60169002135515,48.59105567977958,106.75922556094147,86.38654061107108,101.34920319879684,athletic,L
151.16116510766108,34.752349716127114,77.96979884291952,59.33892561686009,67.56327966309229,slim,XS
154.76839129528238,39.89801303106318,86.24937941638026,64.15941856398459,86.57789754724514,average,S
149.3747432608825,40.69777892653513,86.80520659754742,72.63190396109448,83.459710525645,athletic,S
170.43702668084273,47.09167921592629,102.4903601281948,86.63035324257697,100.70179543694803,athletic,M
164.71276014500296,40.362690962962255,88.91494160005007,68.38438658832123,90.01741960801176,average,S
166.25338671643857,40.74466969379106,89.56364814338055,73.71958504838149,97.33212159502592,average,S
168.02778329146477,40.214339940260714,96.7932055104499,89.83111411173539,106.44974877085008,curvy,M
170.23751481997746,39.47026438527605,85.01316659460129,68.32124172634765,82.29027825548712,slim,S
185.9711272252081,47.34418389868085,99.32031243647484,83.80148948961495,105.18998944277773,average,M
158.3023156617491,41.08253364028461,95.86238746787785,77.19607853705243,92.59510749122165,athletic,M
157.08963929101884,35.48404415269181,75.30017563466623,69.58442225669779,78.04794613053738,slim,XS
167.01894730647035,47.26795806812031,104.89980908250654,85.73203461176931,103.12442112937748,athletic,M
183.90903496185274,43.75009920104724,104.66203437296478,101.21562592387768,110.094653806313,curvy,M
169.8877255662036,40.83393735583751,94.92798353830639,75.6724709518555,92.8195321845444,average,S
147.22049582189442,36.212730031234734,78.37930039300248,66.44330963163179,78.47842235280882,average,XS
171.7396632916957,42.125391137249395,99.58263304027344,91.11026970627177,108.92614610231861,curvy,M
175.66755926918827,45.96021030697938,101.47599406436548,82.78245023268812,94.3319528508701,average,M
176.4058200694915,43.28667088938258,102.56414203256314,80.4464401086889,96.38278312749833,average,M
171.38507962388442,42.78019010732379,90.62874519384907,74.51594139953936,94.40398980708568,average,S
190.67044001751378,45.7226707140077,100.66809535659198,86.72034786481376,103.12099926272778,average,M
172.60906433831673,47.71077647617396,105.88035305089403,83.41117583935343,107.41480155143094,athletic,L
167.86792873094836,45.48387416308678,102.07530506462594,86.50917477229146,99.4152835763734,athletic,M
168.55475914646095,45.596374757017365,100.66582378170033,88.9485078198697,98.52502283485099,athletic,M
175.31916892218845,42.772951667977715,103.23349216060237,93.06794240533469,106.97662333083235,curvy,M
163.19255725429446,38.590032761899735,90.83824176388224,72.35583748972236,92.59875730284618,average,S
187.72377986977597,44.65533377856928,109.630363801213,100.83930673038799,109.40968837876177,curvy,L
185.10803218114526,42.901774775427576,91.89671450414603,77.36083519719207,82.21844951992607,slim,S
172.42015144067796,39.85035760257546,94.40163235648589,86.59931320133073,109.6490076900342,curvy,S
180.90362911693646,43.92624910440086,108.66608605351831,97.93357517264532,112.40641466595899,curvy,L
179.70077777913727,43.84895971613352,103.17007695098859,91.743119508504,111.2592052689492,curvy,M
188.40943069937208,48.13989761910092,102.09513768809042,83.70474407354396,100.68889573730773,average,M
159.81380551895512,39.73337219751465,84.1496565473148,62.031167083673616,76.7924207635551,slim,XS
168.64899692085064,38.84354118157563,98.65931117684796,83.46393678745413,103.02363496601315,curvy,M
158.22214458507648,38.87527455907521,81.9838016757867,68.77971275931681,89.30793648109906,average,XS
172.1265576238302,43.75612580933607,100.22106696774718,89.94338914281127,108.8957655984708,curvy,M
182.0497064730075,44.364354572416886,103.69921481748199,93.93197075157805,111.88299689209718,curvy,M
165.29718553270556,43.86298748491387,92.48531004431145,72.0313861844593,90.51324946931344,average,S
176.1621581696806,39.88688375499691,85.3353549448512,71.44927799703298,87.71318632249438,slim,S
167.52632249139896,40.591619723108685,88.25424105407859,74.04370632396903,97.14654194613762,average,S
174.71688105197842,45.64379358086137,107.94660706652284,84.5655764127278,98.61508052772221,athletic,L
162.79367764696815,39.681227241196645,91.08653063177687,70.0607126578346,89.04291573168341,average,S
164.21686077072698,36.85932013252733,79.4958364424245,59.23889958969046,82.87320705188104,slim,XS
166.7038265819359,41.102294638603745,90.04652779634358,74.88570888100718,90.05683030666346,average,S
153.49264280551438,37.53917653476953,89.73017508758504,87.08825269071194,90.56140309347064,curvy,S
197.96032708335278,48.31255340556326,109.4892852902606,90.24151624418262,108.11371609072695,average,L
161.71341963662206,44.58425802024181,97.2189515030789,84.66276607008285,97.4603934278646,athletic,M
148.25676435913354,40.750998441009294,85.56690330182843,72.03030111444768,87.4570470119812,athletic,S
187.16657776454724,43.48928106770713,97.33270484050726,76.54792945455698,89.01252863017669,slim,M
159.42468748566657,41.37488644906157,100.94887329418809,74.7463388190368,90.01740251452208,athletic,M
166.70669001680199,41.57984646680708,90.26208787674805,79.08075828781485,89.80674788420919,average,S
182.51651471399825,42.18981585142222,90.96811802138795,70.8269295383635,88.80533540577537,slim,S
172.8447258916954,43.24973298827474,91.0617351937646,77.29434009332557,101.9000354249977,average,S
142.15995771197979,34.85202981218843,73.09675070923122,54.372565072386784,66.98235059972248,slim,XS
159.5550525360012,42.857469464832484,96.62495245815019,82.26872559385629,95.3924659094664,athletic,M
175.39572406400143,42.290819030458024,98.79440162427572,92.83878753613863,103.63759810696736,curvy,M
188.10950266331943,43.24433685189833,91.35835160693233,71.60526547536789,87.5728252593362,slim,S
178.4444235102937,40.038459515804185,90.75310092389381,70.74536344383668,88.07310302868203,slim,S
165.8129515919355,41.25003619039018,97.28629341478216,85.74914322562155,102.12901227688889,curvy,M
182.07592170430263,42.7223479560553,108.76495997831904,90.88188373090959,120.7842176511798,curvy,L
152.45213159424765,41.03818155170631,87.77540457931052,76.80697290564122,89.13023559469562,athletic,S
172.32676357913795,44.838668940288976,106.35742474786889,84.75468985517061,100.67708415273756,athletic,L
159.540873311429,34.91384417841819,82.07438646479821,70.22130223313977,74.18876488216227,slim,XS
169.24229172778547,42.94298067100189,96.0009237991622,78.64627112637224,88.37258629061064,average,M
179.85722716823562,47.9669867872854,108.56686001802206,97.71209872342855,106.39205380042925,athletic,L
182.86148455106442,43.34441006014942,94.61737182827335,71.32961658628,89.67233748589132,slim,S
183.5484517237325,43.244786526761544,92.2090381062098,71.88944861966064,88.41369012333116,slim,S
164.65593313976632,38.14244345934163,78.49772084242223,61.538147094273484,82.19430646708655,slim,XS
168.0399736875767,39.36578617492118,99.4338348374675,90.54738290923105,103.98415471286575,curvy,M
163.36374048617924,42.703050008903936,99.52134432225958,77.51193074618106,98.58474996969845,athletic,M
184.44173078548968,47.894755240217044,111.19130169719415,97.77522987852157,110.66668779595544,athletic,L
178.36061051159524,41.28999068353617,91.84919764266793,71.6733801617398,88.80953417076176,slim,S
195.97704643234383,46.38412019969249,111.63355991388428,95.82308464646421,120.70681680248506,curvy,L
163.35465070357787,38.33248554148768,97.12667123401621,83.74297641350599,98.86552268623731,curvy,M
174.54563482299656,44.380446976398304,91.2261556650204,81.09206160799971,95.26489029769911,average,S
161.16842754903524,39.66474501024504,92.83572144576391,83.6097274868886,101.94888355690166,curvy,S
168.5081084024128,38.09745152110394,82.8249210982983,69.79246752682636,80.49925745487282,slim,XS
164.9886003272143,38.50275489206619,80.6256886743373,64.01156394557984,78.69018347018698,slim,XS
170.96545263538775,44.660835300231156,104.47361046183445,95.29809501427671,99.48596902172694,athletic,M
152.9123236082042,37.39572532894682,85.51602465367152,66.60165344656801,86.00057343777884,average,S
147.54332801006163,34.53202753532201,85.03215802901657,69.67507559707309,91.26979582124952,curvy,S
168.1242133572975,37.81801261351623,84.37631257456314,60.25549740308889,76.92760151021625,slim,XS
167.64543277795306,40.337032787579766,98.8875542476405,87.33113547622737,104.06998340656376,curvy,M
180.30473420435828,48.19283879265851,111.31532315382218,92.8799330606844,110.1168678157359,athletic,L
171.57361501290296,41.19325203287686,84.6519288558404,70.81656342182214,81.55662260970904,slim,XS
167.31363941612696,38.98455369789623,86.2291575032157,70.95953906556511,84.90561332346368,slim,S
171.94852821201846,42.82845760929398,94.44682603673262,79.60106428672374,92.94599314344451,average,S
176.38891045936774,47.993679132902194,104.65332983863856,88.30943452142314,106.14092365425518,athletic,M
176.5253469375948,45.76929768784664,105.06588115885111,84.73456410396768,101.21188551480931,athletic,L
163.2956843295374,44.627857123771946,98.12127274857176,86.48376994119457,90.38701416694084,athletic,M
177.70425217116642,45.10283331350856,99.29325763698225,77.46808658437648,99.99304654823963,average,M
179.76899078037067,46.13729432401751,94.30338421485256,78.66035846208045,100.00458055439745,average,S
163.70928027930572,37.484578590177556,80.50714871332617,69.99072487942709,76.87740321605048,slim,XS
177.31215493342873,46.17328828008701,105.16781432996845,83.73659995375111,102.30782889692644,athletic,L
164.5739515824172,45.312068906038945,100.13554252162163,84.59824335473316,93.99996437604287,athletic,M
166.45375817066505,45.592715884038235,99.57472731106088,90.6134270695232,93.33292544000727,athletic,M
166.56311652062217,43.18998860668185,88.25995667358066,70.26803039535609,94.4362136018337,average,S
178.60096384143068,48.29646645098644,106.47237049666735,93.10249294184584,102.55963154312191,athletic,L
157.8424662583275,38.03643921573267,91.07266394222418,77.33151638487011,96.7517008117233,curvy,S
170.2330760088587,39.35012865173897,87.24354927719489,67.73428762639456,86.03222813060059,slim,S
186.3811274954764,48.09632071387356,103.60614032699209,77.55261509011719,100.78795167550662,average,M
165.3560892338626,39.74761766096936,92.6399522662329,71.87182001406474,93.9331057886685,average,S
168.81002024269105,37.648408012838374,81.59394410814575,73.99921619715882,84.67427474310696,slim,XS
177.42084588523798,41.6140268693279,102.76095654501208,92.24442970396147,106.52583038126991,curvy,M
163.90504418181942,39.82976983785529,90.33528249974911,70.63537385651738,88.73444978309259,average,S
180.75124275217289,48.99824582808331,105.26284731905542,94.33115232532252,106.70565021622407,athletic,L
171.01764072987626,42.48037836822112,94.6914063343177,80.47912332545731,98.4872622428938,average,S
185.23684199440603,43.30269697232698,93.79887715346827,77.67550967787335,90.8191995623608,slim,S
166.6458785630581,44.074863555881656,93.60946105246302,82.89682244828904,95.70966849810247,average,S
174.64134660223303,47.55450720962771,111.33232903387108,85.8425868338276,101.90562921756738,athletic,L
187.32215252485648,47.90562095225008,110.13286127260865,82.59881430818741,101.96690365746309,average,L
149.7333787025666,34.96151258962582,73.14558933946756,59.79593311198271,78.29883285306755,slim,XS
175.05991109959535,41.767566431439334,93.7528316411593,78.72276180262807,92.17385656572225,average,S
165.25825683570096,42.40561031108991,90.55984097239345,78.09773191337992,93.51151690549298,average,S
183.84442111685647,44.88011681736259,106.71555457793178,101.92002933016865,116.84042147556264,curvy,L
199.46212826663225,47.560217192783284,98.3544113447093,84.0995746403781,95.62629615948136,slim,M
175.99783855964728,45.133006414414524,92.96714981003676,73.00390806179243,100.53779186519837,average,S
168.73188502096977,39.209959060314524,82.30911166723946,68.78795451881169,80.11683487308501,slim,XS
161.0613235049519,36.90459893065237,85.36086415855608,57.84142328391949,82.744511450734,slim,S
178.84726421754138,47.92632039733304,103.9493488466464,84.24490620588706,107.21389360830955,athletic,M
153.81542166319724,38.46170534676747,86.9120848480071,76.94342217583089,94.91430186779678,curvy,S
179.95548585362278,41.09415908218948,105.13670347183981,92.53985087356295,115.27346199337423,curvy,L
175.8776298528375,42.32578296370558,99.7829660899748,86.23774594024579,113.25776063079186,curvy,M
153.9445659335892,41.2433977508517,98.59698351083603,78.5000247757208,90.57797318305494,athletic,M
171.73908041656506,42.306816009336046,98.05931981644228,89.48129723350893,102.7662049219292,curvy,M
176.29248971893585,40.35727824817287,89.49141574031552,68.16194174274716,84.64827032268195,slim,S
165.1905387274191,38.842509656132485,86.2214028192611,76.3494587577461,84.49012847591406,average,S
172.92993527451955,44.340666635367405,91.99174661960917,80.26956649378408,91.95121771146479,average,S
175.99994207924837,43.1899124356026,95.42465732302585,76.82462789966796,96.4914356541784,average,M
169.73205653364337,43.39597966252497,94.27549335985701,74.58374212970033,93.55512670112888,average,S
176.1802871098362,42.42430556218326,103.70238603330615,95.57516294126485,103.67895693441264,curvy,M
179.43463841865366,44.794521258070425,99.67533836116996,82.03101615019524,99.95481339296538,average,M
163.9566143055336,37.3833172952949,85.64787746904678,68.35957936415737,78.36460869367929,slim,S
177.67813919476396,45.141001072476065,99.62916735376488,85.11418875114528,96.93877678225482,average,M
179.79592950840865,41.8162192437991,107.60941972154578,87.64573945836496,114.9882178758609,curvy,L
190.2835719223024,50.38517206956535,107.70997281257029,92.58593897039319,106.39520233471289,athletic,L
170.41689037131943,40.66765458261619,100.1950823051142,84.42075530280415,105.66681914298279,curvy,M
186.20429645104073,42.88613030601179,96.4804993035665,72.66474147980325,89.31825611076212,slim,M
153.69326632584736,38.59428755303006,77.28194118357858,67.02955414717326,89.4044426550167,average,XS
173.2513364863177,42.33924934650301,101.3293494339724,90.50749938869272,107.22804923781841,curvy,M
169.03114170384924,44.2288969425661,100.0182401849402,82.80627212165194,99.4231529426052,athletic,M
193.4704748337273,49.338519440366134,104.55642132117273,79.41330103083784,107.59927715609645,average,M
162.8313377964241,40.63820098123077,91.26625787373472,84.92495749136923,101.94337678923827,curvy,S
173.948257444077,46.36466186594958,105.3283002688738,80.60215378791182,102.21141353144586,athletic,L
161.773785845109,38.67536668024525,92.44390701939383,88.73169907442269,97.29444238827361,curvy,S
170.6847136852867,40.46363754328654,86.49427150028394,67.13811823058455,83.13223921791828,slim,S
159.40607869530055,37.140951816044776,81.92228916728506,62.747444754809884,77.46514395015757,slim,XS
185.09662458396042,49.257681372100116,113.74274788120957,91.3685135788121,111.09926847671824,athletic,L
175.8667820853008,44.64770176006676,95.99232942149654,74.63003458742297,95.3852907597637,average,M
164.13942898129375,39.03935531406251,96.5614823103859,90.25084082077731,106.63663565529926,curvy,M
156.73579313141008,38.369292500111044,89.26547412405654,82.15690577068786,95.8717144557435,curvy,S
163.0911958771379,43.23094831885751,102.77206794261492,88.25640119487471,92.93212888361599,athletic,M
173.899605860299,41.200977366753655,88.99369145341092,68.4659853583003,81.22590487083451,slim,S
178.6810314295793,39.995857945966556,87.20661984050804,69.12615625358085,85.17428940910716,slim,S
174.93383300411523,41.20018956538188,88.0554191387938,67.56598435684116,85.86211369175581,slim,S
154.43384029203196,39.70340123627717,93.78247388476188,82.12759611590914,85.94270431330492,athletic,S
155.00412543797066,40.52147056601277,92.96564043144545,77.95566297207574,92.50772328624596,athletic,S
152.03971013516923,37.0192351451546,85.51008132900344,64.75803328969538,83.86567110264417,average,S
146.64427275833373,33.22888549484476,71.06224170615118,61.81497155075189,68.44326316285357,slim,XS
172.73376347944267,43.3754899863507,94.07622052108597,78.26435718487834,94.54616040455186,average,S
167.09193919855963,41.36516171357136,88.43031754819964,69.03998333563636,88.23961442756048,average,S
162.8131807455672,36.598932872141226,76.60353247967834,73.74824495105403,74.75596769591496,slim,XS
174.49010963418937,46.58182197829297,109.76313702058978,94.81720047274132,101.28263088244901,athletic,L
145.31457084115692,33.50418065201366,72.36061646100504,61.80213426841385,68.88017037118937,slim,XS
162.96937101998856,41.176310177462184,91.3675053534154,71.24660842208675,88.33082352250578,average,S
164.5622056677666,41.19108723253565,91.02070482239291,73.15240644109488,91.10194988342585,average,S
179.1237461396287,43.18322461513377,96.96929232898442,84.33279015246774,96.11944361309774,average,M
173.5154795882589,39.965210230196654,88.34681805719964,69.1241967230672,84.74693513384287,slim,S
177.25766823163033,40.3103068074504,83.65953552030172,75.9288126620329,88.51564450878905,slim,XS
149.84400563336902,36.77233465337931,82.22623222974563,65.17520642531069,81.18140962945542,average,XS
162.90873615098087,38.3234699415203,83.09995765109475,61.47376371634644,82.75970976576504,slim,XS
183.482800659264,44.472810327969704,109.99196320673214,99.20927288458259,109.30464250339396,curvy,L
174.70602600775044,42.65955959836984,100.0318982993982,96.15544593208489,104.49926228862074,curvy,M
183.45406190611672,50.74040602311252,109.12248705588634,95.24160499196253,108.68995110792432,athletic,L
164.32807581187322,40.69260107547527,94.4887646258026,72.41150540382239,95.62816656266087,average,S
177.94017073541133,41.226729407724584,103.75537878587603,92.46764938572191,112.0607803547583,curvy,M
178.16117436057334,46.79546855579638,101.66823162114326,89.06073924412652,102.16469130855616,athletic,M
175.53833331781547,41.581886339909154,95.2112460444245,75.49296847271249,89.71696279902251,average,M
172.91449923211806,39.03965285958337,85.86383555836952,67.64677033292627,82.73604485796723,slim,S
171.5271789921983,43.32383117139309,97.66861904646498,92.16251456398034,107.24472871638241,curvy,M
173.6645716629797,41.422542708761625,103.75803828564375,89.78351694516148,105.85901721635749,curvy,M
169.24182604181786,40.85499966574833,96.79579815658899,84.7957786088987,108.82636612046822,curvy,M
159.2333906547567,38.02971683047937,91.34396031347595,72.40868982783023,87.2005479412757,average,S
162.8251481391892,44.958837683386896,95.42470361780514,75.72533140262722,98.94258687659618,athletic,M
167.88663914449006,41.85425892696755,92.2561762292573,77.84622137837447,91.41200272444817,average,S
176.86946492647223,43.90429027243445,107.9821043824109,94.95532676600718,111.43935577399361,curvy,L
172.29954447842212,40.4435885438555,99.21813545695683,86.47970775664474,100.32878189140934,curvy,M
179.7426222212881,44.71440193173625,98.0280023220417,82.11380679081604,101.30565385932636,average,M
157.8754272115077,43.761850363469854,93.67532194544138,81.1356127757488,97.95458744991127,athletic,S
176.88678023685426,45.43542649693941,96.86760057444314,83.15344662790793,99.49107623073282,average,M
168.53001217802927,40.082735660206794,95.26201875635378,91.27296640499672,109.67828101393765,curvy,M
173.00192162600194,43.650168358253126,93.1969862129256,75.73639800470185,96.91014895056635,average,S
165.7580097797189,43.81451372608739,103.88918634635111,80.89621791909967,98.1196774515883,athletic,M
184.35247026472535,47.89949259484632,103.26450521630386,84.27322026061925,104.09454462234466,average,M
158.06845353901267,37.70353543612594,95.66013131275332,83.18370241470704,99.61983750373626,curvy,M
173.41629219369113,41.41088686919984,98.02988810971294,87.8543781415005,109.28383637335034,curvy,M
177.59210999919833,44.98191379417489,102.30923851059336,83.69722440769362,99.73535851801377,average,M
147.8677265197317,34.038397799254696,82.44435683775934,75.07445955701442,89.21695896864156,curvy,XS
159.28745850307274,38.23484237746283,97.07793277993157,77.82849242911655,96.7257973009136,curvy,M
176.71747291077293,42.7610024947602,91.91218366498279,73.42023755156744,100.98236241120667,average,S
155.55442556475202,34.1162383866152,77.86435309952124,66.52302678333822,73.0530551787974,slim,XS
173.03444750924047,45.11992747454651,100.82879006835049,84.38921810420997,98.03826717512513,average,M
166.9364653922869,41.799710193754905,95.08587948479057,69.43747118223799,93.18033417648672,average,M
161.82574823978837,39.53456702500592,96.72484960478879,84.50301662985734,104.76455415183457,curvy,M
160.95485311010566,38.32607180203067,90.72088754458255,86.82649759605742,98.04409830536714,curvy,S
168.28750824562914,40.57884981516346,99.3370289810441,94.95672742240568,101.10818460461468,curvy,M
175.4512174758893,41.16487667920505,102.6730470644873,85.72786692491012,110.93372576479987,curvy,M
186.75547393544485,46.829754730772414,97.41019256780612,85.3326341276893,102.27270290559866,average,M
165.8857902734063,42.00019641415123,89.16323253732314,65.7541574990507,83.0948627489002,average,S
162.00501666836513,37.76979098827319,93.80797720215652,85.06535416739261,99.30774817884699,curvy,S
170.9990554390241,42.89572546946917,92.65651945797086,75.56523727887121,96.23489022888205,average,S
168.25624969634688,38.598783353679835,83.51710359764255,63.79056953151251,78.28235879212693,slim,XS
159.3074940604784,36.2972798400067,90.95773943263642,85.6962413632589,99.2923945689979,curvy,S
168.30749115943692,45.54466690073748,97.59141552118632,77.10241564434767,94.53842266826621,athletic,M
177.86969565554995,47.133684818397,103.53249028338158,89.48719644030949,102.38922131959745,athletic,M
179.26720997771525,43.25425663754227,97.00980745570452,83.84730320845917,94.83409721823566,average,M
164.42718875895918,40.042762954538695,91.35614736713829,73.46662331744268,87.96559963338332,average,S
168.35820588379494,43.10705270003292,100.5865602864467,74.57902768712154,93.0539597768171,average,M
191.7373837346824,48.87466755421148,107.10952022835846,84.54100536613922,102.16952436250457,average,L
167.82269015511554,42.39223234293655,95.01428410857213,66.06848082763463,89.27328747118374,average,M
161.5738007860977,38.165025490463655,79.88015136528429,65.52356473975576,77.77255713617001,slim,XS
169.78194661918167,45.212640723283,103.67659959982744,82.05483846293201,96.94222088184446,athletic,M
177.95438252669288,48.856636181246074,103.85052084666209,90.8151804876292,107.96132376192664,athletic,M
173.7986785070908,40.85680583377805,86.665827662507,68.79755174847382,93.00268838693817,slim,S
161.9663620393973,38.36161363426638,86.64143517830176,72.06374182094886,85.00929024230989,average,S
167.3721661101753,38.33855141804721,97.67781175576873,88.48380963739709,107.87600885172671,curvy,M
180.49654177860344,40.133661263831385,81.96947869148308,76.4521161097251,82.95193879807324,slim,XS
172.1274483845974,40.975812280196834,98.62297467334048,85.68578284259323,107.98981519523076,curvy,M
